_id,device,timestamp,temperature,humidity,NH3,CO,NO2,CO2,cluster,kategori
693d6a4d6b13234aa5b30efb,ESP8266-Sensors,2025-12-13|13:29:49,29.96,80.4,0.9,3.82,0.76,442.49,,
693d6a526b13234aa5b30efc,ESP8266-Sensors,2025-12-13|13:29:54,26.55,50.66,1.69,1.14,0.64,548.42,,
693d6a576b13234aa5b30efd,ESP8266-Sensors,2025-12-13|13:29:59,32.81,80.5,0.81,4.2,0.64,513.42,,
693d6a5c6b13234aa5b30efe,ESP8266-Sensors,2025-12-13|13:30:04,30.27,56.71,1.37,2.24,0.8,587.88,,
693d6a616b13234aa5b30eff,ESP8266-Sensors,2025-12-13|13:30:09,25.88,69.91,1.62,0.17,0.67,412.12,,
693d6a666b13234aa5b30f00,ESP8266-Sensors,2025-12-13|13:30:14,30.87,77.1,1.65,2.31,0.16,440.97,,
693d6a6b6b13234aa5b30f01,ESP8266-Sensors,2025-12-13|13:30:19,30.75,84.08,1.08,4.3,0.78,537.65,,
693d6a706b13234aa5b30f02,ESP8266-Sensors,2025-12-13|13:30:24,30.25,61.35,1.04,0.66,0.33,429.14,,
693d6a756b13234aa5b30f03,ESP8266-Sensors,2025-12-13|13:30:29,33.99,67.01,1.03,1.31,0.53,597.2,,
693d6a7a6b13234aa5b30f04,ESP8266-Sensors,2025-12-13|13:30:34,30.02,53.21,0.91,0.62,0.87,547.1,,
693d6a7f6b13234aa5b30f05,ESP8266-Sensors,2025-12-13|13:30:39,28.17,48.91,1.91,0.23,0.31,591.45,,
693d6a846b13234aa5b30f06,ESP8266-Sensors,2025-12-13|13:30:44,34.93,68.7,0.97,1.53,0.93,575.59,,
693d6a896b13234aa5b30f07,ESP8266-Sensors,2025-12-13|13:30:49,25.46,85.63,1.3,1.14,0.68,556.71,,
693d6a8e6b13234aa5b30f08,ESP8266-Sensors,2025-12-13|13:30:54,34.82,46.64,1.1,1.05,0.53,515.09,,
693d6a936b13234aa5b30f09,ESP8266-Sensors,2025-12-13|13:30:59,31.93,45.24,1.57,2,0.69,439.63,,
693d6a986b13234aa5b30f0a,ESP8266-Sensors,2025-12-13|13:31:04,30.36,66.92,1.91,2.08,0.99,435.5,,
693d6a9d6b13234aa5b30f0b,ESP8266-Sensors,2025-12-13|13:31:09,26.8,63.46,1.94,3.96,0.2,424.22,,
693d6aa26b13234aa5b30f0c,ESP8266-Sensors,2025-12-13|13:31:14,34.69,51.96,1.67,3.22,0.15,435.81,,
693d6aa76b13234aa5b30f0d,ESP8266-Sensors,2025-12-13|13:31:19,30.37,40.9,1.11,3.07,0.85,446.11,,
693d6aac6b13234aa5b30f0e,ESP8266-Sensors,2025-12-13|13:31:24,29.27,78.66,1.06,1.78,0.67,582.5,,
693d6ab16b13234aa5b30f0f,ESP8266-Sensors,2025-12-13|13:31:29,29.43,75.61,1.63,4.67,0.5,483.13,,
693d6ab66b13234aa5b30f10,ESP8266-Sensors,2025-12-13|13:31:34,33.79,57.44,1.02,1.84,0.88,408.82,,
693d6abb6b13234aa5b30f11,ESP8266-Sensors,2025-12-13|13:31:39,29.67,71.38,1.49,1.84,0.67,445.93,,
693d6ac06b13234aa5b30f12,ESP8266-Sensors,2025-12-13|13:31:44,26.8,44.57,1.95,4.73,0.25,430.56,,
693d6ac56b13234aa5b30f13,ESP8266-Sensors,2025-12-13|13:31:49,29.14,84.3,0.51,4.96,0.57,518.35,,
693d6aca6b13234aa5b30f14,ESP8266-Sensors,2025-12-13|13:31:54,28.08,62.47,0.59,4.29,0.75,513.56,,
693d6acf6b13234aa5b30f15,ESP8266-Sensors,2025-12-13|13:31:59,25.27,76.43,1.62,2.2,0.75,433.38,,
693d6ad46b13234aa5b30f16,ESP8266-Sensors,2025-12-13|13:32:04,33.73,72.25,1.41,2.86,0.94,498.89,,
693d6ad96b13234aa5b30f17,ESP8266-Sensors,2025-12-13|13:32:09,31.7,71.74,0.54,0.41,0.58,558.81,,
693d6ade6b13234aa5b30f18,ESP8266-Sensors,2025-12-13|13:32:14,27.5,49.55,1.82,1.43,0.81,496.54,,
693d6ae36b13234aa5b30f19,ESP8266-Sensors,2025-12-13|13:32:19,25.87,57.61,1.63,4.24,0.93,593.36,,
693d6ae86b13234aa5b30f1a,ESP8266-Sensors,2025-12-13|13:32:24,30.51,79.3,1.6,1.47,0.22,486.81,,
693d6aed6b13234aa5b30f1b,ESP8266-Sensors,2025-12-13|13:32:29,31.25,45.52,0.91,4.6,0.93,534.48,,
693d6af26b13234aa5b30f1c,ESP8266-Sensors,2025-12-13|13:32:34,31.66,46.86,0.94,1.56,0.14,476.93,,
693d6af76b13234aa5b30f1d,ESP8266-Sensors,2025-12-13|13:32:39,29.39,72.77,1.3,3.62,0.37,511.99,,
693d6afc6b13234aa5b30f1e,ESP8266-Sensors,2025-12-13|13:32:44,29.09,73.86,0.54,4.31,0.74,428.9,,
693d6b016b13234aa5b30f1f,ESP8266-Sensors,2025-12-13|13:32:49,26.83,44.18,0.67,2.1,0.25,401.8,,
693d6b066b13234aa5b30f20,ESP8266-Sensors,2025-12-13|13:32:54,26.01,87.88,1.57,1.5,0.68,473.82,,
693d6b0b6b13234aa5b30f21,ESP8266-Sensors,2025-12-13|13:32:59,28.21,40.4,1.64,3.42,0.25,402.56,,
693d6b106b13234aa5b30f22,ESP8266-Sensors,2025-12-13|13:33:04,32.66,57.36,0.86,4.82,0.5,543.01,,
693d6b156b13234aa5b30f23,ESP8266-Sensors,2025-12-13|13:33:09,30.89,46.67,1.71,3.01,0.84,555.1,,
693d6b1a6b13234aa5b30f24,ESP8266-Sensors,2025-12-13|13:33:14,27.71,57.28,0.96,1.94,0.59,597.55,,
693d6b1f6b13234aa5b30f25,ESP8266-Sensors,2025-12-13|13:33:19,29.39,73.68,0.93,0.9,0.27,500.38,,
693d6b246b13234aa5b30f26,ESP8266-Sensors,2025-12-13|13:33:24,33.95,56.26,1.92,0.18,0.63,442.87,,
693d6b296b13234aa5b30f27,ESP8266-Sensors,2025-12-13|13:33:29,31.39,60.93,1.94,4.82,0.54,511,,
693d6b2e6b13234aa5b30f28,ESP8266-Sensors,2025-12-13|13:33:34,32.7,51.71,1.12,4.28,0.19,489.33,,
693d6b336b13234aa5b30f29,ESP8266-Sensors,2025-12-13|13:33:39,26.81,43.24,1.56,2.33,0.81,483.65,,
693d6b386b13234aa5b30f2a,ESP8266-Sensors,2025-12-13|13:33:44,32.29,62.32,0.6,2.5,0.54,536.29,,
693d6b3d6b13234aa5b30f2b,ESP8266-Sensors,2025-12-13|13:33:49,25.58,61.69,1.52,0.51,0.52,505.79,,
693d6b426b13234aa5b30f2c,ESP8266-Sensors,2025-12-13|13:33:54,32.26,46.92,0.56,3.24,0.36,442.24,,
693d6b476b13234aa5b30f2d,ESP8266-Sensors,2025-12-13|13:33:59,28.09,74.07,0.97,4.43,0.6,524.93,,
693d6b4c6b13234aa5b30f2e,ESP8266-Sensors,2025-12-13|13:34:04,29.07,85.3,0.98,3.69,0.22,453.95,,
693d6b516b13234aa5b30f2f,ESP8266-Sensors,2025-12-13|13:34:09,34.12,89.81,0.98,4.7,0.35,508.27,,
693d6b566b13234aa5b30f30,ESP8266-Sensors,2025-12-13|13:34:14,32.91,62.29,1.12,3.96,0.92,518.61,,
693d6b5b6b13234aa5b30f31,ESP8266-Sensors,2025-12-13|13:34:19,29.52,62.44,0.77,4.47,0.26,530.46,,
693d6b606b13234aa5b30f32,ESP8266-Sensors,2025-12-13|13:34:24,29.4,68.92,0.52,2.33,0.24,544.33,,
693d6b656b13234aa5b30f33,ESP8266-Sensors,2025-12-13|13:34:29,30.94,49.12,1.03,4.55,0.59,442.05,,
693d6b6a6b13234aa5b30f34,ESP8266-Sensors,2025-12-13|13:34:34,27.71,65.24,1.02,3.86,0.4,479.21,,
693d6b6f6b13234aa5b30f35,ESP8266-Sensors,2025-12-13|13:34:39,30.11,80.84,1.08,1.64,0.49,477.47,,
693d6b746b13234aa5b30f36,ESP8266-Sensors,2025-12-13|13:34:44,29.5,50.27,1.3,1.92,0.64,586.8,,
693d6b796b13234aa5b30f37,ESP8266-Sensors,2025-12-13|13:34:49,27.71,62.13,1.66,2.66,0.58,549.58,,
693d6b7e6b13234aa5b30f38,ESP8266-Sensors,2025-12-13|13:34:54,33.7,68.81,1.19,4.06,0.32,414.86,,
693d6b836b13234aa5b30f39,ESP8266-Sensors,2025-12-13|13:34:59,33.91,79.13,1.87,4.08,0.22,428.74,,
693d6b886b13234aa5b30f3a,ESP8266-Sensors,2025-12-13|13:35:04,28.63,41.53,1.15,4.39,0.79,526.02,,
693d6b8d6b13234aa5b30f3b,ESP8266-Sensors,2025-12-13|13:35:09,32.77,64.81,1.23,0.69,0.47,434.33,,
693d6b926b13234aa5b30f3c,ESP8266-Sensors,2025-12-13|13:35:14,25.19,46.72,1.78,3.97,0.83,501.93,,
693d6b976b13234aa5b30f3d,ESP8266-Sensors,2025-12-13|13:35:19,27.18,69.63,0.75,1.2,0.52,473.86,,
693d6b9c6b13234aa5b30f3e,ESP8266-Sensors,2025-12-13|13:35:24,26.51,87.75,0.66,3.41,0.66,506.64,,
693d6ba16b13234aa5b30f3f,ESP8266-Sensors,2025-12-13|13:35:29,30.55,60.82,1.92,1.14,0.53,592.94,,
693d6ba66b13234aa5b30f40,ESP8266-Sensors,2025-12-13|13:35:34,26.65,83.4,1.43,2.28,0.57,517.27,,
693d6bab6b13234aa5b30f41,ESP8266-Sensors,2025-12-13|13:35:39,33.93,48.94,0.79,3.48,0.78,425.71,,
693d6bb06b13234aa5b30f42,ESP8266-Sensors,2025-12-13|13:35:44,25.48,45.57,0.86,1.64,0.35,417.94,,
693d6bb56b13234aa5b30f43,ESP8266-Sensors,2025-12-13|13:35:49,30.81,61.24,1.71,4.21,0.57,518.04,,
693d6bba6b13234aa5b30f44,ESP8266-Sensors,2025-12-13|13:35:54,25.92,67.64,0.96,4.11,0.25,477.26,,
693d6bbf6b13234aa5b30f45,ESP8266-Sensors,2025-12-13|13:35:59,26.78,80.84,1.47,1.85,0.69,428.85,,
693d6bc46b13234aa5b30f46,ESP8266-Sensors,2025-12-13|13:36:04,33.44,49.91,1.84,2.46,0.77,507.61,,
693d6bc96b13234aa5b30f47,ESP8266-Sensors,2025-12-13|13:36:09,34.83,45.71,0.63,3.97,0.22,570.63,,
693d6bce6b13234aa5b30f48,ESP8266-Sensors,2025-12-13|13:36:14,30.59,58.58,1.42,2.52,0.26,504.77,,
693d6bd36b13234aa5b30f49,ESP8266-Sensors,2025-12-13|13:36:19,34.35,72.37,1.19,3.83,0.28,404.77,,
693d6bd86b13234aa5b30f4a,ESP8266-Sensors,2025-12-13|13:36:24,28.6,82.65,1.91,1.78,0.27,553.61,,
693d6bdd6b13234aa5b30f4b,ESP8266-Sensors,2025-12-13|13:36:29,33.31,72.51,1.66,3.12,0.87,477.25,,
693d6be26b13234aa5b30f4c,ESP8266-Sensors,2025-12-13|13:36:34,27.9,86.28,1.76,0.22,0.32,485.06,,
693d6be76b13234aa5b30f4d,ESP8266-Sensors,2025-12-13|13:36:39,31.78,57.67,0.75,4.16,0.45,505.85,,
693d6bec6b13234aa5b30f4e,ESP8266-Sensors,2025-12-13|13:36:44,34.78,53.67,1.89,0.3,0.19,550.63,,
693d6bf16b13234aa5b30f4f,ESP8266-Sensors,2025-12-13|13:36:49,25.94,82.91,0.84,3.09,0.25,493.62,,
693d6bf66b13234aa5b30f50,ESP8266-Sensors,2025-12-13|13:36:54,28.96,41.84,0.53,3.01,0.92,511.84,,
693d6bfb6b13234aa5b30f51,ESP8266-Sensors,2025-12-13|13:36:59,32.04,80.22,1.41,2.69,0.8,485.38,,
693d6c006b13234aa5b30f52,ESP8266-Sensors,2025-12-13|13:37:04,29.92,88.61,1.65,1.24,0.13,491.14,,
693d6c056b13234aa5b30f53,ESP8266-Sensors,2025-12-13|13:37:09,29.39,81.42,1.06,2.22,0.87,596.94,,
693d6c0a6b13234aa5b30f54,ESP8266-Sensors,2025-12-13|13:37:14,27.23,88.44,1.52,1.99,0.5,595.23,,
693d6c0f6b13234aa5b30f55,ESP8266-Sensors,2025-12-13|13:37:19,30.5,64.4,1.14,4.35,0.28,547.88,,
693d6c146b13234aa5b30f56,ESP8266-Sensors,2025-12-13|13:37:24,25.76,68.49,0.55,2.32,0.77,490.68,,
693d6c196b13234aa5b30f57,ESP8266-Sensors,2025-12-13|13:37:29,32.74,44.47,1.39,4.1,0.63,567.41,,
693d6c1e6b13234aa5b30f58,ESP8266-Sensors,2025-12-13|13:37:34,28.88,61.8,1.86,3.71,0.99,542.21,,
693d6c236b13234aa5b30f59,ESP8266-Sensors,2025-12-13|13:37:39,30.71,55.96,1.52,0.78,0.32,487.8,,
693d6c286b13234aa5b30f5a,ESP8266-Sensors,2025-12-13|13:37:44,28,70.26,0.51,3.66,0.99,588.61,,
693d6c2d6b13234aa5b30f5b,ESP8266-Sensors,2025-12-13|13:37:49,33.89,79.13,0.85,2.89,0.66,403.67,,
693d6c326b13234aa5b30f5c,ESP8266-Sensors,2025-12-13|13:37:54,26.52,64.55,1.25,3.32,0.34,409.73,,
693d6c376b13234aa5b30f5d,ESP8266-Sensors,2025-12-13|13:37:59,33.73,56.32,1.8,3.3,0.37,457.63,,
693d6c3c6b13234aa5b30f5e,ESP8266-Sensors,2025-12-13|13:38:04,32.36,73.35,0.96,2.56,0.53,421.98,,
693d6c416b13234aa5b30f5f,ESP8266-Sensors,2025-12-13|13:38:09,31.15,84.63,0.69,3.25,0.93,549.62,,
693d6c466b13234aa5b30f60,ESP8266-Sensors,2025-12-13|13:38:14,32.56,87.39,1.42,2.97,0.18,511.58,,
693d6c4b6b13234aa5b30f61,ESP8266-Sensors,2025-12-13|13:38:19,28.99,85.54,0.9,2.4,0.16,474.19,,
693d6c506b13234aa5b30f62,ESP8266-Sensors,2025-12-13|13:38:24,29.45,43.01,1.24,1.01,1,478.28,,
693d6c556b13234aa5b30f63,ESP8266-Sensors,2025-12-13|13:38:29,34.53,53.5,1.1,0.19,0.85,586.55,,
693d6c5a6b13234aa5b30f64,ESP8266-Sensors,2025-12-13|13:38:34,31.11,76.23,1.63,0.86,0.3,526.67,,
693d6c5f6b13234aa5b30f65,ESP8266-Sensors,2025-12-13|13:38:39,27.09,51.86,1.35,3.16,0.24,457.21,,
693d6c646b13234aa5b30f66,ESP8266-Sensors,2025-12-13|13:38:44,27.85,88.02,1.01,2.63,0.78,598.64,,
693d6c696b13234aa5b30f67,ESP8266-Sensors,2025-12-13|13:38:49,28.66,66.71,1.11,1.06,0.4,550.26,,
693d6c6e6b13234aa5b30f68,ESP8266-Sensors,2025-12-13|13:38:54,29.81,73.23,1.52,1.95,0.49,400.02,,
693d6c736b13234aa5b30f69,ESP8266-Sensors,2025-12-13|13:38:59,27.57,46.25,0.66,3.37,0.87,478.65,,
693d6c786b13234aa5b30f6a,ESP8266-Sensors,2025-12-13|13:39:04,33.91,86.23,1.99,1.09,0.44,458.37,,
693d6c7d6b13234aa5b30f6b,ESP8266-Sensors,2025-12-13|13:39:09,25.3,89.39,1.62,3.4,0.84,512.96,,
693d6c826b13234aa5b30f6c,ESP8266-Sensors,2025-12-13|13:39:14,33.02,62.95,1.64,0.77,0.8,588.45,,
693d6c876b13234aa5b30f6d,ESP8266-Sensors,2025-12-13|13:39:19,33.87,54.13,1.71,0.57,0.52,544.2,,
693d6c8c6b13234aa5b30f6e,ESP8266-Sensors,2025-12-13|13:39:24,27.71,89.24,0.78,3.72,0.73,560.81,,
693d6c916b13234aa5b30f6f,ESP8266-Sensors,2025-12-13|13:39:29,28.95,65.12,1.32,2.39,0.1,428.37,,
693d6c966b13234aa5b30f70,ESP8266-Sensors,2025-12-13|13:39:34,30.6,40.99,0.86,4.37,0.14,580.18,,
693d6c9b6b13234aa5b30f71,ESP8266-Sensors,2025-12-13|13:39:39,32.26,88.28,0.61,4.67,0.56,518.12,,
693d6ca06b13234aa5b30f72,ESP8266-Sensors,2025-12-13|13:39:44,26.98,88.08,1.96,0.3,0.22,587.61,,
693d6ca56b13234aa5b30f73,ESP8266-Sensors,2025-12-13|13:39:49,32.58,75.03,1.12,0.29,0.5,552.12,,
693d6caa6b13234aa5b30f74,ESP8266-Sensors,2025-12-13|13:39:54,29.11,51.82,1.7,1.38,0.53,409.51,,
693d6caf6b13234aa5b30f75,ESP8266-Sensors,2025-12-13|13:39:59,25.37,86.75,0.71,0.75,0.5,560.13,,
693d6cb46b13234aa5b30f76,ESP8266-Sensors,2025-12-13|13:40:04,30.7,63.81,1.88,1.1,0.15,428.25,,
693d6cb96b13234aa5b30f77,ESP8266-Sensors,2025-12-13|13:40:09,30.28,88.26,1.85,4.26,0.64,405.18,,
693d6cbe6b13234aa5b30f78,ESP8266-Sensors,2025-12-13|13:40:14,31.75,88.26,1.03,3.71,0.2,444.92,,
693d6cc36b13234aa5b30f79,ESP8266-Sensors,2025-12-13|13:40:19,30.53,70.81,1.05,3.69,0.81,518.23,,
693d6cc86b13234aa5b30f7a,ESP8266-Sensors,2025-12-13|13:40:24,25.51,42.57,1.19,1.07,0.43,443.97,,
693d6ccd6b13234aa5b30f7b,ESP8266-Sensors,2025-12-13|13:40:29,29.47,43.05,1.12,2.96,0.36,561.92,,
693d6cd26b13234aa5b30f7c,ESP8266-Sensors,2025-12-13|13:40:34,32.83,53.76,1.91,0.33,0.4,444.79,,
693d6cd76b13234aa5b30f7d,ESP8266-Sensors,2025-12-13|13:40:39,29.31,59.79,1.35,3.64,0.51,577.29,,
693d6e39043088069a2db34e,ESP8266-Sensors,2025-12-13|13:46:03,27.4,61.33,1.11,0.13,0.84,537.05,,
693d6e39043088069a2db34f,ESP8266-Sensors,2025-12-13|13:46:08,29.48,49.84,0.74,4.7,0.35,466.92,,
693d6e39043088069a2db350,ESP8266-Sensors,2025-12-13|13:46:13,30.39,69.24,1.07,3.65,0.83,404.01,,
693d6e39043088069a2db351,ESP8266-Sensors,2025-12-13|13:46:18,25.94,41.06,1.36,2.17,0.7,583.47,,
693d6e39043088069a2db352,ESP8266-Sensors,2025-12-13|13:46:23,28.22,51.47,0.96,4.08,0.75,468.53,,
693d6e39043088069a2db353,ESP8266-Sensors,2025-12-13|13:46:28,30.1,75.69,0.58,1.42,0.9,572.14,,
693d6e39043088069a2db354,ESP8266-Sensors,2025-12-13|13:46:33,28.21,40.61,1.78,4.09,0.49,508.59,,
693d6e3e043088069a2db355,ESP8266-Sensors,2025-12-13|13:46:38,27.01,59.76,1.78,3.42,0.79,554.08,,
693d6e43043088069a2db356,ESP8266-Sensors,2025-12-13|13:46:43,27.56,72.61,1.2,0.22,0.66,462.53,,
693d6e4892bbd4c7b77080b8,ESP8266-Sensors,2025-12-13|13:46:48,28.98,44.6,1.22,0.56,0.89,535.09,,
693d6e4d92bbd4c7b77080b9,ESP8266-Sensors,2025-12-13|13:46:53,31.34,55.41,1.41,1.14,0.61,571.54,,
693d6e5392bbd4c7b77080ba,ESP8266-Sensors,2025-12-13|13:46:58,29.49,46.67,1.85,3.4,0.81,562.97,,
693d6e5892bbd4c7b77080bb,ESP8266-Sensors,2025-12-13|13:47:03,25.16,64.28,0.53,1.75,0.35,544.2,,
693d6e5d92bbd4c7b77080bc,ESP8266-Sensors,2025-12-13|13:47:09,34.58,72.35,1.82,0.21,0.98,439.09,,
693d6e6292bbd4c7b77080bd,ESP8266-Sensors,2025-12-13|13:47:13,34.35,48.5,1.2,0.93,0.84,577.5,,
693d6e6792bbd4c7b77080be,ESP8266-Sensors,2025-12-13|13:47:19,28.04,71.62,1.65,3.69,0.45,563.97,,
693d6e6c92bbd4c7b77080bf,ESP8266-Sensors,2025-12-13|13:47:24,27.7,78.75,1.58,2.82,0.48,503.23,,
693d6e7192bbd4c7b77080c0,ESP8266-Sensors,2025-12-13|13:47:29,34.86,87.16,1.72,4.35,0.14,425.04,,
693d6e7692bbd4c7b77080c1,ESP8266-Sensors,2025-12-13|13:47:34,30.76,88.65,1.82,0.31,0.42,450.14,,
693d6e7b92bbd4c7b77080c2,ESP8266-Sensors,2025-12-13|13:47:39,32.27,54.57,0.67,2.97,0.98,472.83,,
693d6e8092bbd4c7b77080c3,ESP8266-Sensors,2025-12-13|13:47:44,34.1,50.02,0.77,3.83,0.69,513.13,,
693d6e8592bbd4c7b77080c4,ESP8266-Sensors,2025-12-13|13:47:49,33.4,46.52,0.78,0.26,0.37,464.35,,
693d6e8a92bbd4c7b77080c5,ESP8266-Sensors,2025-12-13|13:47:54,34.68,79.06,1.9,4.67,0.99,474.89,,
693d6e8f92bbd4c7b77080c6,ESP8266-Sensors,2025-12-13|13:47:59,32.76,42.38,1.94,1.31,0.36,424.28,,
693d6e9492bbd4c7b77080c7,ESP8266-Sensors,2025-12-13|13:48:04,27.29,89.62,0.57,1.39,0.92,460.27,,
693d6e9992bbd4c7b77080c8,ESP8266-Sensors,2025-12-13|13:48:09,25.87,49.28,0.99,4.47,0.33,552.35,,
693d6e9e92bbd4c7b77080c9,ESP8266-Sensors,2025-12-13|13:48:14,33.15,87.53,1.8,2.77,0.72,499.36,,
693d6ea392bbd4c7b77080ca,ESP8266-Sensors,2025-12-13|13:48:19,29.29,75.55,1.81,0.18,0.8,478.67,,
693d6ea892bbd4c7b77080cb,ESP8266-Sensors,2025-12-13|13:48:24,25.66,54.74,1.92,4.42,0.65,486.96,,
693d6ead92bbd4c7b77080cc,ESP8266-Sensors,2025-12-13|13:48:29,25.29,77.83,0.53,1.8,0.32,479.77,,
693d6eb292bbd4c7b77080cd,ESP8266-Sensors,2025-12-13|13:48:34,25.54,64.11,1.65,3.22,0.78,558.51,,
693d6eb792bbd4c7b77080ce,ESP8266-Sensors,2025-12-13|13:48:39,34.43,58.28,1.12,3.98,0.49,401.52,,
693d6ebc92bbd4c7b77080cf,ESP8266-Sensors,2025-12-13|13:48:44,34.98,70.66,1.53,1.12,0.66,455.45,,
693d6ec192bbd4c7b77080d0,ESP8266-Sensors,2025-12-13|13:48:49,25.44,76.75,1.88,3.28,0.82,458.41,,
693d6ec692bbd4c7b77080d1,ESP8266-Sensors,2025-12-13|13:48:54,34.88,66.55,1.53,4.19,0.62,403.14,,
693d6ecb92bbd4c7b77080d2,ESP8266-Sensors,2025-12-13|13:48:59,29.77,76.31,1.31,4.88,0.98,405.49,,
693d6ed092bbd4c7b77080d3,ESP8266-Sensors,2025-12-13|13:49:04,31.74,88.77,0.6,0.81,0.11,450.65,,
693d6ed592bbd4c7b77080d4,ESP8266-Sensors,2025-12-13|13:49:09,31.08,69.59,1.38,4.59,0.82,424.25,,
693d6eda92bbd4c7b77080d5,ESP8266-Sensors,2025-12-13|13:49:14,25.68,63.33,1.26,4.49,0.53,423.51,,
693d6edf92bbd4c7b77080d6,ESP8266-Sensors,2025-12-13|13:49:19,33.14,79.88,0.56,2.51,0.79,596.98,,
693d6ee492bbd4c7b77080d7,ESP8266-Sensors,2025-12-13|13:49:24,28.09,41.94,1.68,2.03,0.42,470.76,,
693d6ee992bbd4c7b77080d8,ESP8266-Sensors,2025-12-13|13:49:29,34.31,83.34,0.53,1.78,0.48,424.04,,
693d6eee92bbd4c7b77080d9,ESP8266-Sensors,2025-12-13|13:49:34,31.19,58.18,1.02,2.74,0.95,446.36,,
693d6ef392bbd4c7b77080da,ESP8266-Sensors,2025-12-13|13:49:39,27.39,44.32,1.99,0.84,0.55,526.05,,
693d6ef892bbd4c7b77080db,ESP8266-Sensors,2025-12-13|13:49:44,28.87,88,0.77,4.95,0.51,564.75,,
693d6efd92bbd4c7b77080dc,ESP8266-Sensors,2025-12-13|13:49:49,29.1,58.16,1.92,2.33,0.65,451.77,,
693d6f0292bbd4c7b77080dd,ESP8266-Sensors,2025-12-13|13:49:54,25.91,86.71,1.24,1.54,0.74,508.3,,
693d6f0792bbd4c7b77080de,ESP8266-Sensors,2025-12-13|13:49:59,34.69,70.55,1.34,0.2,0.11,543.57,,
693d6f0c92bbd4c7b77080df,ESP8266-Sensors,2025-12-13|13:50:04,31.77,64.07,1.88,4.4,0.41,565.85,,
693d6f1192bbd4c7b77080e0,ESP8266-Sensors,2025-12-13|13:50:09,31.59,41.42,1.69,3.15,0.81,489.6,,
693d6f1692bbd4c7b77080e1,ESP8266-Sensors,2025-12-13|13:50:14,26.84,55.16,1.13,1.09,0.58,425.19,,
693d6f1b92bbd4c7b77080e2,ESP8266-Sensors,2025-12-13|13:50:19,34.17,55.31,1.04,3.13,0.32,531.78,,
693d6f2092bbd4c7b77080e3,ESP8266-Sensors,2025-12-13|13:50:24,25.52,41.5,1.11,4.01,0.8,474.06,,
693d6f2592bbd4c7b77080e4,ESP8266-Sensors,2025-12-13|13:50:29,29.96,52.15,1.94,0.68,0.42,466.44,,
693d6f2a92bbd4c7b77080e5,ESP8266-Sensors,2025-12-13|13:50:34,27.22,51.46,1.83,4.54,0.1,533.51,,
693d6f2f92bbd4c7b77080e6,ESP8266-Sensors,2025-12-13|13:50:39,28.56,51.68,1.85,0.84,0.48,546.35,,
693d6f3492bbd4c7b77080e7,ESP8266-Sensors,2025-12-13|13:50:44,33.06,41.59,1.96,2.24,0.33,512.85,,
693d6f3992bbd4c7b77080e8,ESP8266-Sensors,2025-12-13|13:50:49,27.22,43.44,1.42,1.6,0.2,581.13,,
693d6f3e92bbd4c7b77080e9,ESP8266-Sensors,2025-12-13|13:50:54,34.54,83.02,1.19,2.85,0.86,535.64,,
693d6f4392bbd4c7b77080ea,ESP8266-Sensors,2025-12-13|13:50:59,26.94,80.16,0.98,2.74,0.94,422.07,,
693d6f4892bbd4c7b77080eb,ESP8266-Sensors,2025-12-13|13:51:04,34.27,51.79,0.82,3.5,0.47,508.38,,
693d7164043088069a2db357,ESP8266-Sensors,2025-12-13|13:51:09,26.27,89.94,1.91,1.14,0.57,596.28,,
693d7182043088069a2db358,ESP8266-Sensors,2025-12-13|14:00:03,29.41,60.99,1.81,0.42,0.94,538.8,,
693d718392bbd4c7b77080ed,ESP8266-Sensors,2025-12-13|14:00:08,30.37,74.44,1.21,2.41,0.76,429.7,,
693d718492bbd4c7b77080ee,ESP8266-Sensors,2025-12-13|14:00:13,25.78,72.64,0.88,3.65,0.79,582.21,,
693d718492bbd4c7b77080ef,ESP8266-Sensors,2025-12-13|14:00:18,31.57,89.05,0.54,0.67,0.72,562.62,,
693d718592bbd4c7b77080f0,ESP8266-Sensors,2025-12-13|14:00:23,26.26,61.48,1.99,2.01,0.51,575.95,,
693d718592bbd4c7b77080f1,ESP8266-Sensors,2025-12-13|14:00:28,26.49,82.7,1.21,2.11,0.71,421.29,,
693d718592bbd4c7b77080f2,ESP8266-Sensors,2025-12-13|14:00:33,34.45,86.65,0.55,0.46,0.7,459.65,,
693d718692bbd4c7b77080f3,ESP8266-Sensors,2025-12-13|14:00:38,30.05,70.76,0.54,2.67,0.24,452.73,,
693d718b92bbd4c7b77080f4,ESP8266-Sensors,2025-12-13|14:00:43,29.02,55.47,0.76,0.27,0.99,501.19,,
693d719092bbd4c7b77080f5,ESP8266-Sensors,2025-12-13|14:00:48,28.27,72.05,1.88,3.09,0.36,597.27,,
693d719592bbd4c7b77080f6,ESP8266-Sensors,2025-12-13|14:00:53,29.53,55.48,1.04,3.32,0.95,563.78,,
693d719a92bbd4c7b77080f7,ESP8266-Sensors,2025-12-13|14:00:58,26.37,60.72,1.9,1.29,0.54,564.65,,
693d719f92bbd4c7b77080f8,ESP8266-Sensors,2025-12-13|14:01:03,31.54,41.41,1.1,2,0.56,599.61,,
693d71a492bbd4c7b77080f9,ESP8266-Sensors,2025-12-13|14:01:08,34.88,72.61,1.52,2.39,0.77,451.45,,
